transaction_id,date,region,city,merchant_id,merchant_category,channel,payment_method,customer_segment,acquisition_source,device_type,amount_kzt,is_refunded,is_canceled,delivery_time_hours,suspicious_flag
16478,2024-07-20,Oskemen,Karaganda,4095,ride_hailing,online_store,qr_kaspi,student,marketplace,unknown,6805.48,0,0,0.5,0
16479,2024-07-20,Aktobe,Kostanay,3881,education_services,marketplace,card_kz,salary_worker,tiktok,web,10102.37,0,0,9.0,0
16480,2024-07-20,Oskemen,Atyrau,4947,retail_fashion,online_store,qr_kaspi,salary_worker,google_ads,android,13552.45,0,0,30.5,0
16481,2024-07-20,Astana,Atyrau,2876,ecommerce_general,online_store,qr_kaspi,salary_worker,instagram,ios,11639.44,0,0,2.5,0
16482,2024-07-20,Atyrau,Kostanay,2845,grocery,offline_pos,card_kz,student,offline,web,18712.42,0,0,,0
16483,2024-07-20,Kostanay,Astana,2222,grocery,marketplace,qr_kaspi,salary_worker,tiktok,android,3133.01,0,0,4.0,0
16484,2024-07-20,Almaty,Taraz,2086,ecommerce_general,social_media,qr_kaspi,student,tiktok,android,13908.98,0,0,,0
16485,2024-07-20,Atyrau,Pavlodar,3333,digital_services,social_media,cash,salary_worker,tiktok,ios,6650.04,0,0,,0
16486,2024-07-20,Oskemen,Aktobe,2519,ecommerce_general,offline_pos,cash,unknown,referral,web,8184.53,0,0,,0
16487,2024-07-20,Shymkent,Pavlodar,1010,grocery,mobile_app,wallet,salary_worker,tiktok,ios,6052.28,0,0,6.6,0
16488,2024-07-20,Oskemen,Oskemen,1549,ecommerce_general,social_media,qr_kaspi,salary_worker,tiktok,android,22285.91,0,0,,0
16489,2024-07-20,Astana,Aktobe,1221,retail_fashion,mobile_app,cash,student,instagram,android,8089.04,0,0,20.4,0
16490,2024-07-20,Almaty,Taraz,1616,ecommerce_general,social_media,card_kz,student,referral,android,5613.47,0,0,,0
16491,2024-07-20,Karaganda,Taraz,4135,travel,online_store,card_kz,salary_worker,tiktok,android,22992.86,0,0,5.4,0
16492,2024-07-20,Almaty,Pavlodar,4665,education_services,mobile_app,wallet,student,google_ads,android,14691.75,0,0,13.4,0
16493,2024-07-20,Karaganda,Karaganda,4826,retail_fashion,social_media,card_kz,retired,referral,android,27648.99,0,0,,0
16494,2024-07-20,Shymkent,Oskemen,4651,travel,social_media,qr_kaspi,salary_worker,marketplace,ios,41913.32,0,0,,0
16495,2024-07-20,Almaty,Shymkent,1777,grocery,marketplace,qr_kaspi,entrepreneur,google_ads,web,4196.24,0,0,16.5,0
16496,2024-07-20,Almaty,Shymkent,2683,travel,online_store,card_kz,unknown,offline,ios,52095.05,0,0,1.6,0
16497,2024-07-20,Aktobe,Almaty,2569,ecommerce_general,online_store,card_kz,salary_worker,organic,android,35365.66,0,0,3.9,0
16498,2024-07-20,Atyrau,Oskemen,4543,healthcare_services,online_store,qr_kaspi,salary_worker,tiktok,android,16299.45,0,0,4.7,0
16499,2024-07-20,Aktobe,Karaganda,1083,education_services,online_store,qr_kaspi,salary_worker,instagram,android,18171.4,0,0,11.3,0
16500,2024-07-20,Astana,Atyrau,3052,retail_fashion,social_media,wallet,salary_worker,tiktok,ios,15646.36,0,0,,0
16501,2024-07-20,Karaganda,Shymkent,4883,food_delivery,mobile_app,qr_kaspi,student,organic,ios,8457.68,0,1,8.8,0
16502,2024-07-20,Pavlodar,Pavlodar,4818,grocery,online_store,qr_kaspi,salary_worker,google_ads,android,2132.56,0,0,13.8,0
16503,2024-07-20,Atyrau,Aktobe,4528,retail_fashion,offline_pos,cash,student,instagram,ios,4225.33,0,1,,0
16504,2024-07-20,Taraz,Oskemen,1180,grocery,marketplace,card_kz,student,instagram,web,5588.97,0,0,11.0,0
16505,2024-07-20,Taraz,Almaty,1401,grocery,online_store,card_kz,salary_worker,instagram,web,13306.29,0,0,18.4,0
16506,2024-07-20,Karaganda,Atyrau,1208,digital_services,online_store,cash,salary_worker,referral,android,19153.63,1,0,10.2,0
16507,2024-07-20,Pavlodar,Astana,2241,grocery,marketplace,qr_kaspi,entrepreneur,organic,android,4595.27,0,0,2.9,0
16508,2024-07-20,Shymkent,Aktobe,4870,education_services,social_media,qr_kaspi,salary_worker,tiktok,unknown,5488.5,0,0,,0
16509,2024-07-20,Kostanay,Astana,3241,digital_services,online_store,card_kz,salary_worker,offline,ios,17832.6,0,0,3.7,0
16510,2024-07-20,Pavlodar,Taraz,3390,healthcare_services,marketplace,qr_kaspi,salary_worker,instagram,web,11901.91,0,0,9.7,0
16511,2024-07-20,Atyrau,Aktobe,4342,healthcare_services,social_media,card_intl,retired,tiktok,web,16436.96,0,0,,0
16512,2024-07-20,Oskemen,Aktobe,2701,ecommerce_general,online_store,qr_kaspi,salary_worker,google_ads,web,21845.16,0,0,9.8,0
16513,2024-07-20,Karaganda,Almaty,1119,ecommerce_general,offline_pos,qr_kaspi,student,tiktok,web,8363.68,0,0,,0
16514,2024-07-21,Almaty,Shymkent,3667,food_delivery,online_store,card_kz,entrepreneur,organic,android,18882.15,0,0,4.2,0
16515,2024-07-21,Taraz,Shymkent,2008,grocery,marketplace,card_kz,salary_worker,offline,web,4903.04,0,0,9.0,0
16516,2024-07-21,Aktobe,Atyrau,2355,retail_fashion,offline_pos,card_kz,entrepreneur,tiktok,ios,27053.72,0,0,,0
16517,2024-07-21,Aktobe,Atyrau,2716,food_delivery,online_store,qr_kaspi,student,marketplace,web,14969.69,0,0,6.4,0
16518,2024-07-21,Oskemen,Karaganda,1089,travel,marketplace,qr_kaspi,student,tiktok,web,15407.03,0,0,0.4,0
16519,2024-07-21,Kostanay,Almaty,4221,digital_services,online_store,qr_kaspi,salary_worker,referral,android,9029.48,0,0,8.3,0
16520,2024-07-21,Oskemen,Almaty,1508,ecommerce_general,online_store,qr_kaspi,salary_worker,organic,android,6600.72,0,0,10.1,0
16521,2024-07-21,Atyrau,Pavlodar,1534,grocery,online_store,card_kz,entrepreneur,organic,ios,7674.46,0,0,6.0,0
16522,2024-07-21,Shymkent,Pavlodar,3578,healthcare_services,online_store,card_kz,student,tiktok,ios,57756.83,0,0,3.1,0
16523,2024-07-21,Kostanay,Karaganda,2406,ecommerce_general,mobile_app,cash,salary_worker,instagram,web,10035.91,0,0,1.5,0
16524,2024-07-21,Almaty,Pavlodar,1192,digital_services,online_store,cash,salary_worker,referral,android,9398.01,0,0,6.2,0
16525,2024-07-21,Atyrau,Almaty,3937,education_services,offline_pos,card_kz,entrepreneur,marketplace,ios,21499.43,0,0,,0
16526,2024-07-21,Oskemen,Aktobe,2599,grocery,online_store,wallet,salary_worker,organic,ios,6542.67,0,0,3.3,0
16527,2024-07-21,Shymkent,Oskemen,3714,travel,online_store,qr_kaspi,entrepreneur,instagram,web,35758.44,0,0,10.1,0
16528,2024-07-21,Almaty,Oskemen,4554,education_services,social_media,qr_kaspi,salary_worker,google_ads,android,8182.23,1,1,,0
16529,2024-07-21,Pavlodar,Taraz,3511,education_services,mobile_app,card_kz,salary_worker,instagram,android,12767.48,0,0,2.8,0
16530,2024-07-21,Pavlodar,Oskemen,4658,electronics,online_store,cash,entrepreneur,tiktok,web,35426.87,0,0,1.5,0
16531,2024-07-21,Karaganda,Karaganda,1684,ride_hailing,marketplace,card_kz,student,google_ads,ios,5792.41,0,0,5.4,0
16532,2024-07-21,Kostanay,Astana,4762,electronics,online_store,card_kz,student,tiktok,ios,20230.73,0,0,3.8,0
16533,2024-07-21,Aktobe,Aktobe,3611,healthcare_services,mobile_app,qr_kaspi,salary_worker,instagram,ios,14862.91,0,1,4.1,0
16534,2024-07-21,Pavlodar,Karaganda,4269,electronics,offline_pos,card_kz,entrepreneur,google_ads,web,17897.3,0,0,,0
16535,2024-07-21,Atyrau,Taraz,4785,ecommerce_general,offline_pos,card_kz,salary_worker,tiktok,android,25335.49,0,0,,0
16536,2024-07-21,Karaganda,Atyrau,4573,grocery,social_media,card_kz,student,instagram,web,7374.26,0,0,,0
16537,2024-07-21,Shymkent,Almaty,3783,ride_hailing,mobile_app,card_intl,salary_worker,instagram,android,13954.27,0,0,3.6,0
16538,2024-07-21,Shymkent,Kostanay,4351,electronics,mobile_app,card_kz,student,referral,android,8044.09,0,1,10.6,0
16539,2024-07-21,Karaganda,Shymkent,2275,education_services,social_media,cash,salary_worker,tiktok,ios,18037.33,0,0,,0
16540,2024-07-21,Pavlodar,Almaty,2123,ride_hailing,online_store,card_kz,entrepreneur,google_ads,ios,7610.69,0,0,3.8,0
16541,2024-07-21,Karaganda,Karaganda,2232,electronics,offline_pos,cash,retired,tiktok,android,47546.59,0,0,,0
16542,2024-07-21,Shymkent,Karaganda,3382,ecommerce_general,marketplace,qr_kaspi,entrepreneur,tiktok,android,12844.03,0,0,1.0,0
16543,2024-07-21,Almaty,Karaganda,4941,education_services,online_store,card_kz,salary_worker,organic,ios,35327.22,0,0,9.7,0
16544,2024-07-21,Kostanay,Astana,3104,travel,mobile_app,card_kz,entrepreneur,instagram,ios,21281.1,0,0,4.2,0
16545,2024-07-21,Atyrau,Pavlodar,3457,grocery,social_media,card_kz,salary_worker,tiktok,android,6120.24,0,0,,0
16546,2024-07-21,Aktobe,Karaganda,2731,ride_hailing,social_media,wallet,entrepreneur,google_ads,web,5537.79,0,0,,0
16547,2024-07-21,Aktobe,Oskemen,1842,retail_fashion,mobile_app,card_kz,salary_worker,organic,android,15304.88,0,0,7.0,0
16548,2024-07-21,Pavlodar,Pavlodar,1472,electronics,online_store,card_kz,salary_worker,tiktok,android,16724.8,0,1,7.2,0
16549,2024-07-21,Aktobe,Aktobe,3669,grocery,offline_pos,wallet,salary_worker,referral,android,8227.87,0,0,,0
16550,2024-07-21,Oskemen,Karaganda,3806,retail_fashion,marketplace,qr_kaspi,student,google_ads,ios,18767.41,0,0,5.6,0
16551,2024-07-21,Shymkent,Kostanay,2971,electronics,online_store,card_kz,salary_worker,organic,unknown,6106.82,0,0,1.2,0
16552,2024-07-21,Pavlodar,Atyrau,2897,food_delivery,online_store,qr_kaspi,retired,organic,ios,10612.7,0,0,0.3,0
16553,2024-07-21,Shymkent,Aktobe,1075,electronics,online_store,cash,salary_worker,tiktok,ios,31487.43,0,0,0.6,0
16554,2024-07-21,Pavlodar,Karaganda,1381,ride_hailing,offline_pos,qr_kaspi,salary_worker,tiktok,android,4017.84,0,0,,0
16555,2024-07-21,Pavlodar,Astana,2209,ecommerce_general,social_media,card_kz,student,tiktok,android,9691.72,0,0,,0
16556,2024-07-21,Oskemen,Karaganda,3417,grocery,online_store,qr_kaspi,salary_worker,organic,ios,7525.36,0,0,0.7,0
16557,2024-07-21,Taraz,Taraz,2528,ecommerce_general,online_store,qr_kaspi,salary_worker,offline,android,20761.88,0,0,16.2,0
16558,2024-07-21,Kostanay,Taraz,4866,food_delivery,online_store,card_kz,entrepreneur,organic,web,3042.43,0,0,17.1,0
16559,2024-07-21,Shymkent,Kostanay,4103,electronics,marketplace,card_kz,salary_worker,referral,web,18282.83,0,0,9.4,0
16560,2024-07-21,Pavlodar,Oskemen,1819,travel,social_media,qr_kaspi,salary_worker,instagram,android,6751.57,0,0,,0
16561,2024-07-21,Pavlodar,Almaty,2334,food_delivery,online_store,card_kz,retired,organic,web,19200.92,0,0,9.3,0
16562,2024-07-21,Aktobe,Aktobe,4705,ride_hailing,online_store,qr_kaspi,salary_worker,tiktok,web,3360.92,0,0,4.1,0
16563,2024-07-21,Atyrau,Atyrau,3384,retail_fashion,social_media,cash,retired,organic,android,18076.64,0,0,,0
16564,2024-07-21,Karaganda,Aktobe,4857,digital_services,offline_pos,cash,salary_worker,tiktok,android,11456.74,0,0,,0
16565,2024-07-21,Oskemen,Shymkent,3139,food_delivery,online_store,cash,student,organic,web,7205.36,0,0,14.6,0
16566,2024-07-21,Astana,Taraz,4568,food_delivery,offline_pos,card_kz,entrepreneur,google_ads,web,8196.56,0,0,4.7,0
16567,2024-07-21,Oskemen,Almaty,4928,retail_fashion,online_store,wallet,salary_worker,tiktok,ios,15282.54,0,0,2.7,0
16568,2024-07-21,Kostanay,Astana,1522,ecommerce_general,online_store,card_kz,entrepreneur,tiktok,ios,10115.19,0,0,8.6,0
16569,2024-07-21,Almaty,Taraz,4129,ride_hailing,online_store,qr_kaspi,retired,offline,web,3400.6,0,0,5.1,0
16570,2024-07-21,Taraz,Atyrau,3090,travel,mobile_app,card_kz,student,instagram,android,40288.27,0,0,5.2,0
16571,2024-07-21,Shymkent,Karaganda,1761,retail_fashion,marketplace,card_kz,student,instagram,ios,10249.58,0,0,5.8,0
16572,2024-07-21,Astana,Oskemen,4175,education_services,social_media,qr_kaspi,student,organic,android,9023.87,0,0,,0
16573,2024-07-21,Atyrau,Pavlodar,1467,healthcare_services,marketplace,card_kz,salary_worker,organic,ios,30106.23,0,0,8.1,0
16574,2024-07-21,Karaganda,Almaty,1959,ecommerce_general,mobile_app,card_kz,student,referral,unknown,6356.8,0,0,10.8,0
16575,2024-07-21,Astana,Astana,2605,ecommerce_general,online_store,qr_kaspi,entrepreneur,marketplace,ios,28887.97,0,0,7.3,0
16576,2024-07-21,Pavlodar,Karaganda,1331,electronics,social_media,qr_kaspi,student,instagram,ios,23029.21,0,0,,0
16577,2024-07-21,Taraz,Almaty,4750,electronics,online_store,cash,retired,instagram,web,34783.61,0,0,2.1,0
16578,2024-07-21,Kostanay,Astana,4759,healthcare_services,mobile_app,qr_kaspi,unknown,instagram,web,23428.07,0,0,7.0,0
16579,2024-07-21,Pavlodar,Shymkent,4319,healthcare_services,marketplace,card_kz,entrepreneur,organic,android,13923.81,0,0,11.4,0
16580,2024-07-21,Atyrau,Taraz,2043,retail_fashion,offline_pos,card_kz,salary_worker,tiktok,ios,29274.27,0,0,,0
16581,2024-07-21,Oskemen,Taraz,1333,grocery,mobile_app,card_kz,salary_worker,google_ads,web,18130.93,0,0,4.3,0
16582,2024-07-21,Almaty,Karaganda,2795,ecommerce_general,social_media,card_kz,entrepreneur,instagram,web,15736.15,0,0,,0
16583,2024-07-21,Kostanay,Taraz,3166,food_delivery,social_media,qr_kaspi,salary_worker,marketplace,ios,20187.56,0,0,20.0,0
16584,2024-07-21,Almaty,Astana,4719,grocery,online_store,card_kz,student,tiktok,android,12097.47,0,0,11.1,0
16585,2024-07-21,Oskemen,Kostanay,1535,digital_services,online_store,card_kz,entrepreneur,instagram,android,34122.04,0,0,6.9,0
16586,2024-07-21,Shymkent,Karaganda,3436,electronics,social_media,card_kz,student,instagram,web,70878.94,0,0,,0
16587,2024-07-22,Astana,Astana,3579,electronics,offline_pos,card_kz,retired,google_ads,android,14022.22,0,0,,0
16588,2024-07-22,Pavlodar,Shymkent,4000,grocery,social_media,qr_kaspi,salary_worker,instagram,ios,3797.38,0,0,,0
16589,2024-07-22,Astana,Atyrau,4632,travel,online_store,qr_kaspi,salary_worker,instagram,web,21728.39,0,0,6.5,0
16590,2024-07-22,Atyrau,Kostanay,3647,education_services,offline_pos,qr_kaspi,student,offline,ios,15968.83,0,0,,0
16591,2024-07-22,Karaganda,Oskemen,4550,ride_hailing,social_media,card_kz,retired,offline,ios,6063.24,0,0,,0
16592,2024-07-22,Kostanay,Pavlodar,4442,retail_fashion,social_media,qr_kaspi,entrepreneur,instagram,unknown,36193.97,0,0,,0
16593,2024-07-22,Aktobe,Astana,2338,ride_hailing,online_store,qr_kaspi,salary_worker,instagram,web,5617.07,0,0,7.2,0
16594,2024-07-22,Astana,Pavlodar,3011,ecommerce_general,online_store,qr_kaspi,entrepreneur,referral,android,11413.56,0,0,24.4,0
16595,2024-07-22,Almaty,Aktobe,3214,retail_fashion,social_media,card_kz,entrepreneur,instagram,web,34511.16,0,0,,0
16596,2024-07-22,Pavlodar,Oskemen,2046,travel,marketplace,card_kz,student,tiktok,ios,16700.07,1,0,11.3,0
16597,2024-07-22,Astana,Astana,1389,grocery,online_store,cash,unknown,referral,web,20800.91,0,0,8.1,0
16598,2024-07-22,Astana,Kostanay,1119,food_delivery,social_media,card_kz,salary_worker,tiktok,ios,21720.32,0,0,8.6,0
16599,2024-07-22,Shymkent,Pavlodar,1516,retail_fashion,offline_pos,wallet,entrepreneur,offline,ios,26564.37,0,0,,0
16600,2024-07-22,Almaty,Pavlodar,4016,education_services,marketplace,qr_kaspi,retired,tiktok,android,9056.19,0,0,13.3,0
16601,2024-07-22,Almaty,Kostanay,1695,travel,social_media,card_kz,salary_worker,tiktok,web,63493.11,0,0,,0
16602,2024-07-22,Almaty,Taraz,1736,grocery,online_store,qr_kaspi,retired,instagram,ios,37156.74,0,0,13.8,0
16603,2024-07-22,Astana,Shymkent,4714,ride_hailing,social_media,card_kz,salary_worker,marketplace,android,7671.32,0,0,,0
16604,2024-07-22,Astana,Atyrau,2472,retail_fashion,social_media,qr_kaspi,student,tiktok,ios,13822.37,0,0,,0
16605,2024-07-22,Oskemen,Taraz,1577,electronics,social_media,card_kz,retired,organic,android,14728.74,0,0,,0
16606,2024-07-22,Oskemen,Oskemen,4971,food_delivery,social_media,card_intl,entrepreneur,organic,ios,7709.29,0,0,9.1,0
16607,2024-07-22,Karaganda,Kostanay,2704,healthcare_services,online_store,qr_kaspi,entrepreneur,organic,ios,8777.65,0,0,7.5,0
16608,2024-07-22,Kostanay,Karaganda,1606,food_delivery,offline_pos,cash,salary_worker,google_ads,android,10330.44,0,0,3.2,0
16609,2024-07-22,Karaganda,Almaty,4785,retail_fashion,social_media,card_kz,student,instagram,android,46418.07,0,0,,0
16610,2024-07-22,Taraz,Oskemen,3111,retail_fashion,mobile_app,qr_kaspi,salary_worker,google_ads,web,13748.14,0,1,7.2,0
16611,2024-07-22,Taraz,Taraz,4719,ecommerce_general,social_media,qr_kaspi,entrepreneur,organic,web,15217.04,0,0,,0
16612,2024-07-22,Oskemen,Kostanay,4353,grocery,mobile_app,qr_kaspi,salary_worker,organic,ios,9396.71,0,0,3.6,0
16613,2024-07-22,Astana,Atyrau,3958,travel,marketplace,cash,salary_worker,organic,android,20562.83,0,0,0.7,0
16614,2024-07-22,Kostanay,Kostanay,2386,grocery,online_store,qr_kaspi,salary_worker,referral,android,11089.92,0,0,7.9,0
16615,2024-07-22,Aktobe,Aktobe,1964,ecommerce_general,marketplace,wallet,retired,google_ads,android,40863.72,0,0,6.4,0
16616,2024-07-22,Almaty,Kostanay,3813,healthcare_services,social_media,qr_kaspi,retired,marketplace,android,5896.64,0,0,,0
16617,2024-07-22,Oskemen,Astana,1020,ride_hailing,offline_pos,qr_kaspi,salary_worker,marketplace,ios,6042.38,1,0,,0
16618,2024-07-22,Atyrau,Aktobe,2759,electronics,offline_pos,card_kz,student,tiktok,android,28709.4,1,0,,0
16619,2024-07-22,Atyrau,Atyrau,3649,education_services,offline_pos,card_intl,retired,google_ads,android,24517.54,0,0,,0
16620,2024-07-22,Aktobe,Taraz,1814,food_delivery,online_store,qr_kaspi,entrepreneur,organic,web,7128.52,0,0,5.2,0
16621,2024-07-22,Atyrau,Almaty,2340,education_services,online_store,card_kz,salary_worker,tiktok,web,20722.42,0,0,5.0,0
16622,2024-07-22,Almaty,Pavlodar,2412,grocery,online_store,card_kz,student,organic,android,10510.7,0,1,13.8,0
16623,2024-07-22,Oskemen,Karaganda,1290,ecommerce_general,social_media,wallet,salary_worker,instagram,ios,17044.62,0,0,,0
16624,2024-07-22,Kostanay,Karaganda,3142,food_delivery,online_store,qr_kaspi,salary_worker,offline,web,18099.28,0,0,6.6,0
16625,2024-07-22,Shymkent,Astana,2149,electronics,online_store,card_kz,salary_worker,instagram,web,12552.21,0,0,10.6,0
16626,2024-07-22,Taraz,Atyrau,1759,travel,social_media,qr_kaspi,salary_worker,tiktok,android,10299.3,0,0,,0
16627,2024-07-22,Aktobe,Atyrau,3916,education_services,social_media,card_kz,retired,tiktok,web,29670.99,0,0,,0
16628,2024-07-22,Pavlodar,Karaganda,4169,retail_fashion,marketplace,card_kz,entrepreneur,organic,web,10272.8,0,0,1.4,0
16629,2024-07-22,Taraz,Almaty,3573,retail_fashion,marketplace,card_kz,salary_worker,organic,web,9729.64,0,0,6.8,0
16630,2024-07-22,Almaty,Atyrau,1274,grocery,offline_pos,card_kz,student,organic,android,4631.11,0,0,,0
16631,2024-07-22,Karaganda,Taraz,1774,electronics,offline_pos,card_kz,salary_worker,organic,android,11740.47,0,1,,0
16632,2024-07-22,Taraz,Almaty,3415,ride_hailing,online_store,qr_kaspi,salary_worker,instagram,ios,6593.85,0,0,7.2,0
16633,2024-07-22,Shymkent,Shymkent,2533,food_delivery,marketplace,card_kz,student,referral,web,6698.39,0,0,2.8,0
16634,2024-07-22,Karaganda,Kostanay,1188,ecommerce_general,offline_pos,qr_kaspi,salary_worker,organic,ios,18718.93,0,0,,0
16635,2024-07-22,Taraz,Taraz,3192,ecommerce_general,online_store,qr_kaspi,entrepreneur,instagram,web,5117.82,0,0,1.0,0
16636,2024-07-22,Astana,Shymkent,1793,food_delivery,marketplace,qr_kaspi,student,instagram,ios,12810.22,0,0,8.7,0
16637,2024-07-22,Shymkent,Kostanay,4223,grocery,mobile_app,cash,retired,google_ads,android,8562.65,0,0,7.5,0
16638,2024-07-22,Oskemen,Karaganda,1671,ride_hailing,online_store,card_intl,unknown,marketplace,ios,9133.28,0,0,3.2,0
16639,2024-07-22,Oskemen,Taraz,2499,ecommerce_general,marketplace,qr_kaspi,salary_worker,offline,ios,15645.28,0,0,3.5,0
16640,2024-07-22,Pavlodar,Pavlodar,2421,ecommerce_general,online_store,cash,student,organic,android,10643.75,0,0,2.6,0
16641,2024-07-22,Aktobe,Karaganda,2543,electronics,marketplace,cash,entrepreneur,instagram,ios,50953.51,0,0,1.2,0
16642,2024-07-22,Kostanay,Almaty,4176,digital_services,offline_pos,card_kz,salary_worker,instagram,android,8669.78,0,0,,0
16643,2024-07-22,Pavlodar,Almaty,2672,ride_hailing,offline_pos,card_kz,student,instagram,unknown,3736.4,0,0,,0
16644,2024-07-22,Almaty,Pavlodar,1561,healthcare_services,online_store,qr_kaspi,salary_worker,organic,ios,19352.56,0,0,20.2,0
16645,2024-07-22,Shymkent,Shymkent,2919,electronics,offline_pos,cash,salary_worker,tiktok,ios,53227.11,0,0,,0
16646,2024-07-22,Karaganda,Astana,4734,digital_services,social_media,card_kz,salary_worker,tiktok,web,16612.68,0,1,,0
16647,2024-07-22,Pavlodar,Oskemen,1079,ride_hailing,social_media,cash,salary_worker,instagram,ios,3278.49,0,0,,0
16648,2024-07-22,Karaganda,Pavlodar,3240,healthcare_services,online_store,card_kz,student,google_ads,android,15574.49,0,0,0.8,0
16649,2024-07-22,Shymkent,Atyrau,1177,digital_services,marketplace,qr_kaspi,student,google_ads,ios,18900.92,0,1,6.7,0
16650,2024-07-22,Kostanay,Taraz,3609,ride_hailing,mobile_app,card_kz,salary_worker,google_ads,web,12648.51,0,0,0.9,0
16651,2024-07-22,Pavlodar,Kostanay,2911,education_services,marketplace,card_kz,entrepreneur,google_ads,android,34256.2,0,0,1.1,0
16652,2024-07-22,Aktobe,Taraz,4396,education_services,online_store,cash,salary_worker,tiktok,web,35532.3,0,1,1.9,0
16653,2024-07-22,Oskemen,Oskemen,4619,grocery,online_store,card_kz,student,marketplace,ios,2537.13,0,0,1.9,0
