transaction_id;date;region;city;merchant_id;merchant_category;channel;payment_method;customer_segment;acquisition_source;device_type;amount_kzt;;;;
13733;2024-06-17;Oskemen;Aktobe;4045;ride_hailing;offline_pos;card_kz;salary_worker;tiktok;ios;6495.82;;;;
13734;2024-06-17;Karaganda;Pavlodar;1013;education_services;online_store;wallet;salary_worker;instagram;android;9451.82;;;;
13735;2024-06-17;Astana;Pavlodar;1971;food_delivery;online_store;card_kz;retired;referral;web;12100.96;;;;
13736;2024-06-17;Astana;Taraz;1646;healthcare_services;mobile_app;card_kz;salary_worker;marketplace;ios;27081.75;;;;
13737;2024-06-17;Karaganda;Taraz;4930;ride_hailing;offline_pos;card_kz;student;organic;android;7125.36;;;;
13738;2024-06-17;Kostanay;Almaty;4104;grocery;online_store;qr_kaspi;salary_worker;google_ads;web;3834.25;;;;
13739;2024-06-17;Oskemen;Shymkent;1646;ecommerce_general;social_media;card_kz;salary_worker;instagram;android;36198.78;;;;
13740;2024-06-17;Taraz;Astana;2889;ecommerce_general;offline_pos;card_kz;retired;google_ads;web;9790.37;;;;
13741;2024-06-17;Karaganda;Astana;4279;ecommerce_general;mobile_app;qr_kaspi;salary_worker;instagram;android;6988.91;;;;
13742;2024-06-17;Astana;Astana;1206;food_delivery;social_media;card_kz;salary_worker;marketplace;android;3219.51;;;;
13743;2024-06-17;Taraz;Kostanay;2314;education_services;social_media;card_kz;salary_worker;marketplace;ios;22174.16;;;;
13744;2024-06-17;Almaty;Atyrau;3336;retail_fashion;mobile_app;card_kz;salary_worker;instagram;android;6256.28;;;;
13745;2024-06-17;Karaganda;Karaganda;4246;grocery;online_store;wallet;salary_worker;google_ads;web;4401.69;;;;
13746;2024-06-17;Pavlodar;Astana;2514;digital_services;marketplace;card_kz;salary_worker;instagram;web;6928.21;;;;
13747;2024-06-17;Astana;Kostanay;2490;electronics;online_store;card_kz;student;offline;ios;12805.4;;;;
13748;2024-06-17;Shymkent;Atyrau;1720;food_delivery;online_store;card_kz;salary_worker;organic;web;13543.33;;;;
13749;2024-06-17;Shymkent;Atyrau;3369;food_delivery;social_media;card_intl;entrepreneur;organic;web;15632.15;;;;
13750;2024-06-17;Atyrau;Aktobe;1061;ride_hailing;online_store;card_kz;salary_worker;referral;web;6203.64;;;;
13751;2024-06-17;Oskemen;Almaty;2489;retail_fashion;online_store;card_kz;salary_worker;google_ads;ios;22421.03;;;;
13752;2024-06-17;Shymkent;Kostanay;2625;electronics;offline_pos;qr_kaspi;unknown;tiktok;web;24197.48;;;;
13753;2024-06-17;Atyrau;Kostanay;4779;ecommerce_general;mobile_app;card_kz;salary_worker;instagram;android;10885.11;;;;
13754;2024-06-17;Almaty;Atyrau;2050;ride_hailing;online_store;cash;salary_worker;instagram;android;3874.95;;;;
13755;2024-06-17;Atyrau;Kostanay;2386;food_delivery;offline_pos;card_kz;unknown;organic;web;18631.62;;;;
13756;2024-06-17;Pavlodar;Aktobe;1751;ecommerce_general;offline_pos;cash;salary_worker;tiktok;android;12385.81;;;;
13757;2024-06-17;Astana;Astana;3838;ride_hailing;social_media;cash;retired;tiktok;android;23458.77;;;;
13758;2024-06-17;Shymkent;Pavlodar;4359;retail_fashion;social_media;cash;unknown;tiktok;ios;8361.43;;;;
13759;2024-06-17;Pavlodar;Pavlodar;3670;electronics;marketplace;card_kz;salary_worker;organic;ios;33042.59;;;;
13760;2024-06-17;Almaty;Pavlodar;4738;food_delivery;offline_pos;cash;salary_worker;google_ads;unknown;4338.09;;;;
13761;2024-06-17;Shymkent;Astana;2975;food_delivery;online_store;wallet;salary_worker;tiktok;android;12737.0;;;;
13762;2024-06-17;Atyrau;Taraz;3655;food_delivery;online_store;card_kz;entrepreneur;google_ads;web;8082.31;;;;
13763;2024-06-17;Kostanay;Almaty;1691;ride_hailing;online_store;card_kz;salary_worker;offline;android;9049.34;;;;
13764;2024-06-17;Karaganda;Taraz;2426;retail_fashion;mobile_app;card_intl;salary_worker;instagram;web;6309.15;;;;
13765;2024-06-17;Pavlodar;Shymkent;2709;retail_fashion;social_media;card_kz;student;google_ads;android;11852.77;;;;
13766;2024-06-17;Kostanay;Pavlodar;3296;ecommerce_general;offline_pos;card_kz;salary_worker;instagram;web;18780.82;;;;
13767;2024-06-17;Atyrau;Aktobe;1624;electronics;social_media;card_kz;student;tiktok;web;35086.31;;;;
13768;2024-06-17;Oskemen;Taraz;1373;ride_hailing;social_media;cash;salary_worker;tiktok;ios;13612.45;;;;
13769;2024-06-17;Taraz;Shymkent;2242;travel;online_store;qr_kaspi;unknown;referral;android;9545.8;;;;
13770;2024-06-17;Almaty;Atyrau;3632;education_services;offline_pos;qr_kaspi;student;organic;web;6464.27;;;;
13771;2024-06-17;Kostanay;Shymkent;2285;retail_fashion;marketplace;card_kz;student;instagram;ios;12884.38;;;;
13772;2024-06-17;Pavlodar;Oskemen;1764;digital_services;online_store;cash;salary_worker;tiktok;ios;4063.51;;;;
13773;2024-06-17;Oskemen;Oskemen;4551;ecommerce_general;marketplace;card_kz;unknown;tiktok;android;5263.02;;;;
13774;2024-06-17;Shymkent;Aktobe;3706;food_delivery;marketplace;qr_kaspi;entrepreneur;tiktok;web;7326.19;;;;
13775;2024-06-17;Pavlodar;Kostanay;3647;digital_services;online_store;wallet;salary_worker;instagram;android;8039.33;;;;
13776;2024-06-17;Atyrau;Almaty;3329;electronics;marketplace;card_kz;salary_worker;referral;web;6910.36;;;;
13777;2024-06-17;Oskemen;Kostanay;3498;healthcare_services;marketplace;cash;salary_worker;google_ads;android;6196.07;;;;
13778;2024-06-17;Taraz;Pavlodar;4487;food_delivery;offline_pos;qr_kaspi;student;instagram;ios;21406.88;;;;
13779;2024-06-17;Atyrau;Astana;3430;education_services;online_store;card_kz;retired;organic;web;8815.58;;;;
13780;2024-06-17;Kostanay;Astana;1844;education_services;online_store;qr_kaspi;salary_worker;instagram;web;17359.16;;;;
13781;2024-06-17;Shymkent;Atyrau;1786;digital_services;marketplace;cash;retired;tiktok;web;14871.14;;;;
13782;2024-06-17;Aktobe;Aktobe;4757;ecommerce_general;offline_pos;cash;salary_worker;instagram;web;15007.12;;;;
13783;2024-06-17;Karaganda;Karaganda;3686;travel;marketplace;card_intl;salary_worker;google_ads;android;32501.24;;;;
13784;2024-06-17;Pavlodar;Atyrau;1048;grocery;social_media;cash;salary_worker;google_ads;android;4157.26;;;;
13785;2024-06-17;Astana;Shymkent;2024;ride_hailing;online_store;qr_kaspi;unknown;organic;android;44659.52;;;;
13786;2024-06-17;Oskemen;Almaty;2657;education_services;online_store;wallet;entrepreneur;organic;ios;6839.41;;;;
13787;2024-06-17;Pavlodar;Pavlodar;3264;retail_fashion;offline_pos;cash;retired;instagram;unknown;7646.1;;;;
13788;2024-06-17;Atyrau;Karaganda;1559;digital_services;online_store;card_kz;salary_worker;tiktok;android;7562.85;;;;
13789;2024-06-18;Aktobe;Taraz;3193;ecommerce_general;offline_pos;qr_kaspi;entrepreneur;instagram;android;7879.71;;;;
13790;2024-06-18;Shymkent;Karaganda;1964;food_delivery;marketplace;wallet;salary_worker;instagram;web;4340.18;;;;
13791;2024-06-18;Oskemen;Almaty;1458;food_delivery;online_store;card_kz;student;instagram;android;11849.2;;;;
13792;2024-06-18;Taraz;Oskemen;2876;healthcare_services;offline_pos;card_intl;salary_worker;instagram;unknown;10437.06;;;;
13793;2024-06-18;Pavlodar;Oskemen;2967;ecommerce_general;mobile_app;qr_kaspi;salary_worker;instagram;web;10164.05;;;;
13794;2024-06-18;Karaganda;Taraz;4972;digital_services;social_media;card_intl;salary_worker;referral;android;14751.14;;;;
13795;2024-06-18;Astana;Kostanay;2917;ecommerce_general;offline_pos;qr_kaspi;entrepreneur;marketplace;android;5578.59;;;;
13796;2024-06-18;Almaty;Aktobe;3589;ride_hailing;online_store;card_kz;salary_worker;instagram;web;9843.49;;;;
13797;2024-06-18;Shymkent;Kostanay;2965;digital_services;marketplace;card_kz;student;google_ads;ios;8444.94;;;;
13798;2024-06-18;Astana;Taraz;1878;food_delivery;online_store;card_kz;salary_worker;organic;android;3510.92;;;;
13799;2024-06-18;Almaty;Taraz;3999;grocery;social_media;card_intl;salary_worker;tiktok;web;7130.2;;;;
13800;2024-06-18;Almaty;Taraz;1537;digital_services;online_store;card_kz;salary_worker;google_ads;ios;3783.71;;;;
13801;2024-06-18;Aktobe;Atyrau;4857;healthcare_services;marketplace;wallet;salary_worker;tiktok;android;26347.22;;;;
13802;2024-06-18;Atyrau;Atyrau;3911;food_delivery;online_store;cash;salary_worker;google_ads;web;4737.05;;;;
13803;2024-06-18;Pavlodar;Pavlodar;1377;education_services;offline_pos;cash;entrepreneur;referral;android;24952.3;;;;
13804;2024-06-18;Kostanay;Atyrau;3834;ride_hailing;offline_pos;cash;salary_worker;instagram;ios;4467.96;;;;
13805;2024-06-18;Astana;Aktobe;3939;grocery;social_media;qr_kaspi;salary_worker;instagram;web;5992.09;;;;
13806;2024-06-18;Kostanay;Atyrau;4214;retail_fashion;marketplace;qr_kaspi;salary_worker;marketplace;web;26368.07;;;;
13807;2024-06-18;Aktobe;Aktobe;3791;travel;offline_pos;qr_kaspi;salary_worker;google_ads;ios;41375.87;;;;
13808;2024-06-18;Kostanay;Oskemen;2283;food_delivery;offline_pos;wallet;entrepreneur;google_ads;web;4311.46;;;;
13809;2024-06-18;Almaty;Oskemen;4320;healthcare_services;marketplace;qr_kaspi;retired;instagram;ios;10901.26;;;;
13810;2024-06-18;Shymkent;Karaganda;3013;ride_hailing;online_store;card_kz;salary_worker;organic;android;20335.22;;;;
13811;2024-06-18;Oskemen;Kostanay;2865;grocery;social_media;cash;salary_worker;instagram;android;2416.92;;;;
13812;2024-06-18;Oskemen;Shymkent;2812;ecommerce_general;online_store;card_kz;salary_worker;offline;unknown;5894.66;;;;
13813;2024-06-18;Shymkent;Taraz;2049;food_delivery;mobile_app;qr_kaspi;student;referral;android;4138.3;;;;
13814;2024-06-18;Astana;Atyrau;4006;ride_hailing;mobile_app;qr_kaspi;salary_worker;tiktok;android;13212.35;;;;
13815;2024-06-18;Karaganda;Aktobe;4928;ride_hailing;online_store;card_kz;retired;instagram;android;9920.81;;;;
13816;2024-06-18;Oskemen;Taraz;3285;digital_services;online_store;card_intl;salary_worker;tiktok;android;11251.34;;;;
13817;2024-06-18;Aktobe;Kostanay;1896;retail_fashion;offline_pos;card_kz;salary_worker;google_ads;web;6207.33;;;;
13818;2024-06-18;Aktobe;Astana;3680;food_delivery;social_media;qr_kaspi;salary_worker;google_ads;unknown;6562.71;;;;
13819;2024-06-18;Aktobe;Atyrau;4296;ride_hailing;online_store;wallet;salary_worker;organic;ios;13492.49;;;;
13820;2024-06-18;Oskemen;Pavlodar;1477;retail_fashion;social_media;cash;salary_worker;tiktok;android;3428.74;;;;
13821;2024-06-18;Atyrau;Aktobe;2251;digital_services;offline_pos;qr_kaspi;salary_worker;organic;web;8120.79;;;;
13822;2024-06-18;Atyrau;Aktobe;1181;digital_services;online_store;wallet;unknown;marketplace;android;4733.91;;;;
13823;2024-06-18;Oskemen;Oskemen;3666;digital_services;online_store;qr_kaspi;salary_worker;marketplace;android;3927.31;;;;
13824;2024-06-18;Atyrau;Karaganda;1468;electronics;online_store;qr_kaspi;salary_worker;tiktok;ios;25863.29;;;;
13825;2024-06-18;Astana;Oskemen;1545;electronics;online_store;cash;student;organic;ios;23381.51;;;;
13826;2024-06-18;Almaty;Kostanay;4271;food_delivery;online_store;card_kz;salary_worker;tiktok;web;16909.11;;;;
13827;2024-06-18;Astana;Kostanay;1093;ecommerce_general;offline_pos;card_kz;unknown;instagram;ios;11843.85;;;;
13828;2024-06-18;Oskemen;Taraz;3375;retail_fashion;online_store;card_intl;salary_worker;tiktok;android;30513.21;;;;
13829;2024-06-18;Aktobe;Karaganda;2641;electronics;marketplace;card_kz;unknown;instagram;web;25155.03;;;;
13830;2024-06-18;Oskemen;Kostanay;3549;retail_fashion;marketplace;card_kz;salary_worker;instagram;android;8540.99;;;;
13831;2024-06-18;Taraz;Karaganda;4400;retail_fashion;offline_pos;cash;entrepreneur;tiktok;android;30670.09;;;;
13832;2024-06-18;Aktobe;Oskemen;1153;electronics;online_store;qr_kaspi;salary_worker;instagram;android;24663.42;;;;
13833;2024-06-18;Aktobe;Atyrau;3831;travel;online_store;card_kz;salary_worker;google_ads;web;20647.54;;;;
13834;2024-06-18;Oskemen;Karaganda;2130;travel;offline_pos;wallet;retired;marketplace;web;27851.51;;;;
13835;2024-06-18;Astana;Karaganda;3623;food_delivery;mobile_app;card_kz;salary_worker;marketplace;android;4308.1;;;;
13836;2024-06-18;Karaganda;Astana;2273;retail_fashion;social_media;cash;entrepreneur;organic;web;8710.0;;;;
13837;2024-06-18;Kostanay;Taraz;2171;retail_fashion;mobile_app;cash;entrepreneur;instagram;web;24519.74;;;;
13838;2024-06-18;Shymkent;Pavlodar;4566;ecommerce_general;marketplace;wallet;salary_worker;marketplace;web;13143.04;;;;
13839;2024-06-18;Oskemen;Oskemen;4786;food_delivery;offline_pos;card_kz;salary_worker;referral;android;32938.9;;;;
13840;2024-06-18;Pavlodar;Pavlodar;3258;grocery;online_store;qr_kaspi;salary_worker;instagram;web;4129.61;;;;
13841;2024-06-18;Almaty;Karaganda;3288;retail_fashion;online_store;card_kz;unknown;google_ads;android;10139.17;;;;
13842;2024-06-18;Taraz;Astana;1750;retail_fashion;online_store;card_kz;salary_worker;google_ads;web;19276.9;;;;
13843;2024-06-18;Kostanay;Astana;4650;food_delivery;offline_pos;cash;salary_worker;referral;android;6274.53;;;;
13844;2024-06-18;Pavlodar;Karaganda;1282;ecommerce_general;offline_pos;qr_kaspi;salary_worker;marketplace;android;7308.93;;;;
13845;2024-06-18;Astana;Karaganda;3442;food_delivery;social_media;card_kz;salary_worker;tiktok;android;10645.56;;;;
13846;2024-06-18;Pavlodar;Oskemen;1886;digital_services;mobile_app;qr_kaspi;salary_worker;instagram;ios;5886.71;;;;
13847;2024-06-18;Aktobe;Taraz;4149;food_delivery;mobile_app;card_kz;entrepreneur;tiktok;android;4974.96;;;;
13848;2024-06-18;Kostanay;Almaty;2685;ecommerce_general;online_store;card_kz;salary_worker;google_ads;ios;12042.74;;;;
13849;2024-06-18;Astana;Aktobe;3687;food_delivery;online_store;cash;retired;referral;ios;5762.36;;;;
13850;2024-06-18;Pavlodar;Karaganda;1619;ecommerce_general;marketplace;card_kz;salary_worker;instagram;web;11929.81;;;;
13851;2024-06-18;Pavlodar;Aktobe;1667;digital_services;online_store;card_kz;salary_worker;instagram;unknown;18361.29;;;;
13852;2024-06-18;Atyrau;Atyrau;3989;healthcare_services;social_media;wallet;retired;google_ads;android;8753.39;;;;
13853;2024-06-18;Oskemen;Aktobe;1165;grocery;marketplace;qr_kaspi;retired;instagram;android;4212.48;;;;
13854;2024-06-18;Shymkent;Astana;3780;electronics;offline_pos;qr_kaspi;entrepreneur;instagram;unknown;29223.67;;;;
13855;2024-06-18;Shymkent;Shymkent;3910;education_services;offline_pos;cash;entrepreneur;instagram;android;25321.88;;;;
13856;2024-06-18;Kostanay;Taraz;4974;food_delivery;offline_pos;cash;salary_worker;google_ads;android;18095.4;;;;
13857;2024-06-18;Pavlodar;Taraz;4168;ride_hailing;online_store;qr_kaspi;entrepreneur;instagram;android;4968.7;;;;
13858;2024-06-18;Oskemen;Atyrau;1858;retail_fashion;online_store;qr_kaspi;unknown;tiktok;android;3870.99;;;;
13859;2024-06-18;Shymkent;Astana;2330;retail_fashion;online_store;card_kz;student;google_ads;android;6632.46;;;;
13860;2024-06-18;Pavlodar;Pavlodar;4451;digital_services;offline_pos;cash;entrepreneur;organic;web;5355.63;;;;
13861;2024-06-18;Karaganda;Taraz;1802;travel;online_store;qr_kaspi;salary_worker;tiktok;unknown;12009.23;;;;
13862;2024-06-18;Shymkent;Atyrau;1957;retail_fashion;online_store;card_kz;salary_worker;organic;web;7054.12;;;;
13863;2024-06-18;Oskemen;Taraz;4723;food_delivery;online_store;qr_kaspi;salary_worker;tiktok;android;19217.73;;;;
13864;2024-06-18;Astana;Kostanay;2756;ecommerce_general;social_media;wallet;salary_worker;google_ads;android;4567.74;;;;
13865;2024-06-18;Astana;Almaty;4876;ecommerce_general;marketplace;qr_kaspi;student;referral;android;8325.01;;;;
13866;2024-06-18;Atyrau;Astana;3586;digital_services;social_media;card_kz;salary_worker;tiktok;android;57819.27;;;;
13867;2024-06-18;Shymkent;Aktobe;2134;grocery;offline_pos;card_kz;student;tiktok;android;10149.73;;;;
13868;2024-06-19;Karaganda;Almaty;2498;education_services;marketplace;card_kz;student;referral;web;15612.57;;;;
13869;2024-06-19;Karaganda;Oskemen;4251;food_delivery;online_store;card_kz;student;google_ads;ios;15378.04;;;;
13870;2024-06-19;Pavlodar;Shymkent;1213;ecommerce_general;marketplace;card_kz;salary_worker;tiktok;web;7582.28;;;;
13871;2024-06-19;Kostanay;Kostanay;3451;ecommerce_general;offline_pos;card_kz;entrepreneur;instagram;android;23944.94;;;;
13872;2024-06-19;Astana;Atyrau;3289;retail_fashion;social_media;qr_kaspi;salary_worker;offline;android;9126.52;;;;
13873;2024-06-19;Taraz;Aktobe;3636;ecommerce_general;online_store;qr_kaspi;salary_worker;referral;ios;9162.01;;;;
13874;2024-06-19;Aktobe;Aktobe;3648;food_delivery;mobile_app;qr_kaspi;student;referral;web;6394.63;;;;
13875;2024-06-19;Oskemen;Almaty;4705;electronics;online_store;qr_kaspi;salary_worker;organic;web;14635.46;;;;
13876;2024-06-19;Karaganda;Oskemen;4353;retail_fashion;marketplace;card_kz;student;tiktok;web;12700.73;;;;
13877;2024-06-19;Aktobe;Pavlodar;2699;grocery;social_media;qr_kaspi;retired;tiktok;web;3303.67;;;;
13878;2024-06-19;Aktobe;Taraz;4174;electronics;offline_pos;card_kz;student;tiktok;android;10208.31;;;;
13879;2024-06-19;Karaganda;Karaganda;4894;electronics;mobile_app;cash;entrepreneur;organic;web;38934.19;;;;
13880;2024-06-19;Atyrau;Astana;2919;travel;online_store;card_kz;salary_worker;tiktok;unknown;16919.75;;;;
13881;2024-06-19;Karaganda;Karaganda;4706;food_delivery;online_store;card_kz;salary_worker;google_ads;web;4821.55;;;;
13882;2024-06-19;Taraz;Taraz;3775;ecommerce_general;online_store;qr_kaspi;salary_worker;referral;web;9785.46;;;;
13883;2024-06-19;Pavlodar;Pavlodar;3506;ride_hailing;marketplace;card_kz;entrepreneur;instagram;android;6451.41;;;;
13884;2024-06-19;Shymkent;Oskemen;2255;grocery;social_media;card_kz;student;organic;web;4656.0;;;;
13885;2024-06-19;Karaganda;Shymkent;2832;digital_services;mobile_app;wallet;entrepreneur;tiktok;web;9795.51;;;;
13886;2024-06-19;Pavlodar;Kostanay;2802;ecommerce_general;online_store;cash;salary_worker;google_ads;android;13572.0;;;;
13887;2024-06-19;Almaty;Atyrau;4285;retail_fashion;marketplace;cash;unknown;marketplace;web;14713.68;;;;
13888;2024-06-19;Oskemen;Shymkent;3627;ecommerce_general;online_store;card_kz;salary_worker;instagram;web;16019.15;;;;
13889;2024-06-19;Atyrau;Aktobe;2607;healthcare_services;online_store;card_kz;salary_worker;referral;android;20492.57;;;;
13890;2024-06-19;Kostanay;Aktobe;2584;digital_services;marketplace;card_intl;salary_worker;instagram;ios;12126.15;;;;
13891;2024-06-19;Shymkent;Pavlodar;3658;food_delivery;marketplace;card_kz;unknown;google_ads;android;12475.12;;;;
13892;2024-06-19;Aktobe;Astana;2092;grocery;social_media;cash;retired;marketplace;android;7897.42;;;;
13893;2024-06-19;Karaganda;Taraz;1691;healthcare_services;offline_pos;qr_kaspi;salary_worker;tiktok;android;8966.53;;;;
13894;2024-06-19;Taraz;Shymkent;3134;retail_fashion;offline_pos;card_kz;student;google_ads;web;19677.63;;;;
13895;2024-06-19;Aktobe;Kostanay;4187;ecommerce_general;online_store;card_kz;salary_worker;instagram;web;3396.96;;;;
13896;2024-06-19;Astana;Karaganda;2821;food_delivery;online_store;wallet;retired;instagram;android;5097.09;;;;
13897;2024-06-19;Karaganda;Taraz;4010;retail_fashion;mobile_app;qr_kaspi;salary_worker;instagram;ios;3659.07;;;;
13898;2024-06-19;Kostanay;Atyrau;4939;ecommerce_general;offline_pos;qr_kaspi;salary_worker;organic;web;58333.22;;;;
13899;2024-06-19;Karaganda;Kostanay;4238;electronics;offline_pos;qr_kaspi;retired;instagram;web;30766.29;;;;
13900;2024-06-19;Atyrau;Pavlodar;4449;food_delivery;online_store;card_kz;entrepreneur;tiktok;ios;8507.28;;;;
13901;2024-06-19;Kostanay;Kostanay;2766;retail_fashion;marketplace;qr_kaspi;entrepreneur;google_ads;web;34583.14;;;;
13902;2024-06-19;Taraz;Kostanay;3509;retail_fashion;offline_pos;qr_kaspi;salary_worker;referral;android;12520.79;;;;
13903;2024-06-19;Kostanay;Oskemen;3579;ecommerce_general;online_store;qr_kaspi;student;referral;android;12860.32;;;;
13904;2024-06-19;Pavlodar;Aktobe;2431;retail_fashion;mobile_app;cash;salary_worker;instagram;web;23887.01;;;;
13905;2024-06-19;Karaganda;Taraz;2159;electronics;online_store;cash;student;organic;android;10076.43;;;;
13906;2024-06-19;Aktobe;Atyrau;1380;electronics;mobile_app;cash;entrepreneur;organic;android;23500.33;;;;
13907;2024-06-19;Oskemen;Shymkent;3430;grocery;online_store;cash;salary_worker;referral;android;6013.88;;;;
